lat_long
"(47.67866, -122.38108899999999)"
"(47.648018, -122.080302)"
"(47.520384, -122.35781999999999)"
"(47.670059, -122.30773500000001)"
"(47.567966, -122.398822)"
"(47.680244, -122.290406)"
"(47.769360999999996, -122.112973)"
"(47.776592, -122.386271)"
"(47.283665, -122.337295)"
"(47.313513, -122.001856)"
"(47.625909, -122.295899)"
"(47.676715, -122.366571)"
"(47.666018, -122.406893)"
"(47.573221999999994, -122.30481699999999)"
"(47.713516, -122.29749699999999)"
"(47.720187, -122.30048400000001)"
"(47.679623, -122.350819)"
"(47.372525, -122.28502399999999)"
"(47.381766, -122.031553)"
"(47.319582000000004, -122.21592199999999)"
"(47.606238, -122.06094399999999)"
"(47.684271, -122.395738)"
"(47.353025, -122.290843)"
"(47.527819, -122.02849199999999)"
"(47.580796, -122.291931)"
"(47.247782, -122.20581899999999)"
"(47.674554, -122.388884)"
"(47.459143, -122.357904)"
"(47.715225, -122.23250800000001)"
"(47.652331, -122.345996)"
"(47.583818, -122.30556200000001)"
"(47.307134000000005, -122.14769299999999)"
"(47.776339, -122.379056)"
"(47.495187, -122.17838300000001)"
"(47.67093, -122.14875900000001)"
"(47.73322, -122.303607)"
"(47.514088, -122.34414699999999)"
"(47.490195, -122.329728)"
"(47.731728000000004, -121.89985300000001)"
"(47.653824, -122.34131200000002)"
"(47.755878, -122.21683200000001)"
"(47.688128000000006, -122.390878)"
"(47.51511, -122.34318600000002)"
"(47.52833, -122.37886599999999)"
"(47.312164, -122.27405800000001)"
"(47.691122, -122.335094)"
"(47.638943, -122.10400600000001)"
"(47.548295, -122.372929)"
"(47.556822, -122.02832099999999)"
"(47.571597, -122.377098)"
"(47.570322, -122.21882099999999)"
"(47.596088, -122.13831299999998)"
"(47.538115999999995, -122.158992)"
"(47.471802000000004, -122.363332)"
"(47.526033, -121.826679)"
"(47.351199, -122.14339299999999)"
"(47.32537, -122.208226)"
"(47.50614, -122.148059)"
"(47.208923, -121.996227)"
"(47.664196000000004, -122.135497)"
"(47.332009, -122.25616399999998)"
"(47.703804999999996, -122.243597)"
"(47.689161999999996, -122.37141799999999)"
"(47.422926000000004, -122.319093)"
"(47.422926000000004, -122.319093)"
"(47.319623, -122.18778600000002)"
"(47.319623, -122.18778600000002)"
"(47.361258, -122.0836)"
"(47.546001000000004, -122.36894299999999)"
"(47.562115000000006, -122.161584)"
"(47.337192, -122.270823)"
"(47.58045, -122.11331299999999)"
"(47.358897999999996, -122.08295)"
"(47.470824, -122.289496)"
"(47.699993, -122.164578)"
"(47.52516, -122.349281)"
"(47.53868, -121.888411)"
"(47.53868, -121.888411)"
"(47.586064, -121.966296)"
"(47.532096, -122.07563300000001)"
"(47.632231, -122.19684)"
"(47.561343, -122.12082)"
"(47.467484000000006, -122.27061299999998)"
"(47.673823999999996, -122.38666)"
"(47.436042, -122.102921)"
"(47.671553, -122.29139199999999)"
"(47.384696999999996, -122.024979)"
"(47.68104, -122.345375)"
"(47.574762, -122.38138000000001)"
"(47.269403000000004, -122.33891899999999)"
"(47.548483000000004, -121.98810300000001)"
"(47.7252, -122.296392)"
"(47.714358000000004, -122.25209299999999)"
"(47.613634999999995, -122.29490600000001)"
"(47.484508, -122.14121100000001)"
"(47.59486, -122.30011699999999)"
"(47.564879, -122.08998600000001)"
"(47.499165000000005, -122.233599)"
"(47.281127000000005, -122.303707)"
"(47.496163, -122.15386399999998)"
"(47.650378, -122.374577)"
"(47.263443, -122.200112)"
"(47.686849, -122.11671499999999)"
"(47.69215, -122.304019)"
"(47.524138, -122.37801599999999)"
"(47.431378, -122.18643600000001)"
"(47.431378, -122.18643600000001)"
"(47.593907, -122.307483)"
"(47.641395, -122.06003899999999)"
"(47.315248, -122.12804299999999)"
"(47.503671999999995, -122.34007)"
"(47.305994, -122.224074)"
"(47.483774, -122.148273)"
"(47.466169, -122.06994099999999)"
"(47.587742, -122.308361)"
"(47.656907000000004, -122.34856200000002)"
"(47.488828999999996, -122.09358300000001)"
"(47.470151, -122.260796)"
"(47.762423999999996, -122.37200800000001)"
"(47.38146, -122.035178)"
"(47.332738, -122.256247)"
"(47.557289000000004, -122.124721)"
"(47.391626, -122.16665800000001)"
"(47.328177000000004, -121.998172)"
"(47.684382, -122.157734)"
"(47.53672, -122.06737700000001)"
"(47.512991, -122.35845400000001)"
"(47.742017, -122.08751200000002)"
"(47.530767, -122.22929199999999)"
"(47.577542, -122.393933)"
"(47.324164, -122.21025800000001)"
"(47.752586, -122.225178)"
"(47.50564, -122.236259)"
"(47.585673, -122.301639)"
"(47.673193, -122.168497)"
"(47.627981, -122.348344)"
"(47.447493, -122.201659)"
"(47.318521000000004, -122.16981499999999)"
"(47.432678, -122.28510700000001)"
"(47.432678, -122.28510700000001)"
"(47.729459000000006, -122.328872)"
"(47.732029, -122.229836)"
"(47.573371, -122.37147)"
"(47.483239000000005, -122.20921899999999)"
"(47.365671, -122.017044)"
"(47.387283000000004, -122.31616399999999)"
"(47.489537, -122.321991)"
"(47.485735999999996, -122.183646)"
"(47.264671, -122.24233500000001)"
"(47.569589, -122.39745400000001)"
"(47.569589, -122.39745400000001)"
"(47.715226, -122.20974199999999)"
"(47.668677, -122.338877)"
"(47.685502, -122.34271799999999)"
"(47.588408, -121.975008)"
"(47.688383, -122.351188)"
"(47.736004, -122.175851)"
"(47.278717, -122.15512)"
"(47.512421, -122.33273700000001)"
"(47.390712, -122.300606)"
"(47.364658, -122.309211)"
"(47.355140999999996, -122.024898)"
"(47.687675, -122.186421)"
"(47.731231, -122.341296)"
"(47.683505, -122.31528200000001)"
"(47.371548, -122.127728)"
"(47.729625, -122.364259)"
"(47.342515999999996, -122.179029)"
"(47.532913, -122.386509)"
"(47.683261, -122.36485900000001)"
"(47.523914000000005, -122.326747)"
"(47.413743, -122.170226)"
"(47.372448, -122.166321)"
"(47.724979, -122.331193)"
"(47.650655, -122.396883)"
"(47.319373999999996, -122.25808300000001)"
"(47.68628, -122.12107900000001)"
"(47.416247, -122.301129)"
"(47.761163, -122.307814)"
"(47.688521, -122.30928999999999)"
"(47.699395, -122.306001)"
"(47.593578, -122.009055)"
"(47.673414, -122.299572)"
"(47.693382, -122.27700700000001)"
"(47.321338, -122.37374299999999)"
"(47.739833000000004, -121.953267)"
"(47.64591, -122.067102)"
"(47.568335999999995, -122.006607)"
"(47.607991999999996, -122.294711)"
"(47.300596, -122.36948100000001)"
"(47.432874, -122.452849)"
"(47.33718, -122.263741)"
"(47.341527, -122.27770600000001)"
"(47.692378000000005, -122.178762)"
"(47.327049, -122.319324)"
"(47.518929, -121.86493999999999)"
"(47.640919, -122.06503899999998)"
"(47.581769, -122.119184)"
"(47.630396000000005, -122.027344)"
"(47.550855, -122.15656499999999)"
"(47.715956, -122.24948)"
"(47.724990000000005, -122.36934199999999)"
"(47.734375, -121.87780900000001)"
"(47.644118, -122.217933)"
"(47.362178, -122.285675)"
"(47.70726, -122.308089)"
"(47.52117, -122.356476)"
"(47.195376, -121.974318)"
"(47.379443, -122.034849)"
"(47.635528, -122.28935)"
"(47.707786999999996, -122.11488100000001)"
"(47.578627000000004, -122.001166)"
"(47.64689, -122.35386299999999)"
"(47.717915000000005, -122.292746)"
"(47.351784, -122.084457)"
"(47.680539, -122.19832099999999)"
"(47.449919, -122.13516000000001)"
"(47.366258, -122.28421200000001)"
"(47.749577, -122.083899)"
"(47.447573999999996, -121.775848)"
"(47.349678000000004, -122.029812)"
"(47.735995, -122.174732)"
"(47.735995, -122.174732)"
"(47.342707, -122.31626599999998)"
"(47.524906, -121.823775)"
"(47.545006, -122.28850800000001)"
"(47.467953, -122.18008300000001)"
"(47.700852000000005, -122.230317)"
"(47.700852000000005, -122.230317)"
"(47.704612, -122.23144099999999)"
"(47.306515000000005, -122.39076999999999)"
"(47.306515000000005, -122.39076999999999)"
"(47.454902000000004, -122.357902)"
"(47.622328, -122.010305)"
"(47.68609, -122.213039)"
"(47.724393, -122.172852)"
"(47.352431, -122.018594)"
"(47.540411999999996, -122.38729099999999)"
"(47.499606, -122.25626399999999)"
"(47.967076, -122.081823)"
"(47.687989, -122.39573200000001)"
"(47.385063, -122.18496499999999)"
"(47.269981, -122.07810800000001)"
"(47.663654, -122.275866)"
"(47.683023, -122.38004099999999)"
"(47.377196000000005, -122.113134)"
"(47.517509000000004, -122.364595)"
"(47.517509000000004, -122.364595)"
"(47.69648, -121.297123)"
"(47.538434, -122.36643600000001)"
"(47.616726, -122.06764)"
"(47.739348, -122.24089599999999)"
"(47.494231, -122.13726799999999)"
"(47.381834000000005, -122.182783)"
"(47.715848, -122.326651)"
"(47.645513, -122.21566100000001)"
"(47.374491, -122.28851999999999)"
"(47.628128000000004, -122.351003)"
"(47.495924, -122.36678)"
"(47.568868, -122.13033700000001)"
"(47.602211, -122.12853100000001)"
"(47.592048, -122.14591499999999)"
"(47.697019, -122.399442)"
"(47.491271999999995, -122.318026)"
"(47.501622, -122.368389)"
"(47.30681, -122.147548)"
"(47.751595, -122.18278600000001)"
"(47.593823, -122.205168)"
"(47.437821, -122.176676)"
"(47.437821, -122.176676)"
"(47.703601, -122.346593)"
"(47.672971999999994, -122.40181100000001)"
"(47.197934000000004, -122.00746399999998)"
"(47.544852, -122.18296299999999)"
"(47.515938, -122.19561399999999)"
"(47.634959, -122.10907399999999)"
"(47.506019, -122.34453899999998)"
"(47.587175, -121.994922)"
"(47.532313, -121.87811299999998)"
"(47.587721, -122.311126)"
"(47.766138, -121.90626699999999)"
"(47.607488000000004, -122.284974)"
"(47.449923999999996, -121.78004299999999)"
"(47.685774, -122.38436100000001)"
"(47.730187, -122.336946)"
"(47.398464000000004, -122.213707)"
"(47.474140000000006, -122.335131)"
"(47.647632, -122.410744)"
"(47.588777, -122.31482700000001)"
"(47.552219, -122.000658)"
"(47.552219, -122.000658)"
"(47.425233, -122.186223)"
"(47.433277000000004, -122.165714)"
"(47.554196999999995, -122.27539099999998)"
"(47.641407, -122.117924)"
"(47.575953000000005, -122.30948000000001)"
"(47.576214, -122.397958)"
"(47.559028000000005, -122.028346)"
"(47.463662, -122.00014399999999)"
"(47.764128, -122.28406000000001)"
"(47.689002, -122.390092)"
"(47.666428, -122.36931299999999)"
"(47.491791, -122.26988600000001)"
"(47.775705, -122.168173)"
"(47.736928999999996, -122.232169)"
"(47.365778000000006, -122.21072)"
"(47.522275, -122.35398400000001)"
"(47.703429, -122.30060800000001)"
"(47.702226, -122.371425)"
"(47.554627, -122.37629)"
"(47.696007, -122.128891)"
"(47.578026, -122.402072)"
"(47.530198, -122.229197)"
"(47.568108, -122.111401)"
"(47.626026, -122.31558400000002)"
"(47.193582, -121.97518500000001)"
"(47.691455, -122.34346799999999)"
"(47.426482, -121.66845900000001)"
"(47.316961, -122.26435)"
"(47.430341999999996, -122.43721799999999)"
"(47.773306, -122.167727)"
"(47.304713, -122.207191)"
"(47.304713, -122.207191)"
"(47.730844, -122.23726299999998)"
"(47.571042999999996, -122.38033600000001)"
"(47.701966999999996, -122.167324)"
"(47.514866999999995, -122.17735800000001)"
"(47.704648, -122.28226299999999)"
"(47.555626000000004, -122.31798300000001)"
"(47.434235, -122.10377199999999)"
"(47.643632000000004, -122.391667)"
"(48.513005, -122.634533)"
"(47.549096, -122.270871)"
"(47.678898, -122.354375)"
"(47.69215, -122.30498100000001)"
"(47.560406, -122.300123)"
"(47.560406, -122.300123)"
"(47.560648, -122.30061200000002)"
"(47.560648, -122.30061200000002)"
"(47.652495, -122.12854399999999)"
"(47.556226, -122.36294299999999)"
"(47.556226, -122.36294299999999)"
"(47.571618, -122.03184099999999)"
"(47.581465, -122.377596)"
"(47.536828, -122.37963400000001)"
"(47.482654, -121.797028)"
"(47.603229, -122.33028)"
"(47.603229, -122.33028)"
"(47.603229, -122.33028)"
"(47.681793, -122.361903)"
"(47.479392, -122.23128700000001)"
"(47.784083, -122.17365500000001)"
"(47.700864, -122.10244399999999)"
"(47.733162, -122.338632)"
"(47.63438, -122.400076)"
"(47.283665, -122.337295)"
"(47.67856, -122.029475)"
"(47.658201, -122.36399399999999)"
"(47.689115, -122.358498)"
"(47.719178, -122.156726)"
"(47.336152, -122.30399399999999)"
"(47.579128999999995, -122.289795)"
"(47.305115, -122.20675200000001)"
"(47.391360999999996, -122.51411)"
"(47.468379999999996, -122.065502)"
"(47.503576, -122.169498)"
"(47.412809, -122.32283000000001)"
"(47.533371, -122.28193)"
"(47.621694, -122.226699)"
"(47.596548, -122.19571)"
"(47.524077, -122.191868)"
"(47.654415, -122.39953)"
"(47.696372, -122.340782)"
"(47.659690000000005, -122.34564099999999)"
"(47.692721999999996, -122.37411399999999)"
"(47.692721999999996, -122.37411399999999)"
"(47.253881, -122.01340400000001)"
"(47.367645, -122.06908600000001)"
"(47.306653000000004, -122.00007)"
"(47.657678999999995, -122.28276000000001)"
"(47.344165000000004, -121.947456)"
"(47.300721, -122.381152)"
"(48.103998, -121.998277)"
"(47.263958, -122.297552)"
"(47.366085999999996, -122.03116200000001)"
"(47.343759999999996, -122.316953)"
"(47.550421, -121.993315)"
"(47.763855, -122.148674)"
"(47.577718, -122.381323)"
"(47.773294, -122.167672)"
"(46.602043, -120.49745800000001)"
"(47.687036, -122.376805)"
"(47.391438, -121.993665)"
"(47.728426, -122.308898)"
"(47.73085, -122.204045)"
"(47.60993, -122.153898)"
"(47.6615, -122.36246200000001)"
"(47.527951, -122.363153)"
"(47.527951, -122.363153)"
"(47.304325, -122.21910600000001)"
"(47.304325, -122.21910600000001)"
"(47.368076, -122.132902)"
"(47.243672, -122.050978)"
"(47.243672, -122.050978)"
"(47.626258, -121.946867)"
"(47.693134, -122.318968)"
"(47.684016, -122.35127800000001)"
"(47.265066999999995, -122.29150700000001)"
"(47.567802, -122.08579499999999)"
"(47.262242, -121.989597)"
"(47.262242, -121.989597)"
"(47.553613, -122.31231100000001)"
"(47.732038, -122.24313799999999)"
"(47.582565, -122.016478)"
"(47.620532, -122.024482)"
"(47.456464000000004, -122.15008999999999)"
"(47.456464000000004, -122.15008999999999)"
"(47.759103, -122.36223999999999)"
"(47.457778000000005, -122.27559)"
"(47.456757, -122.01776699999999)"
"(47.361927, -122.117152)"
"(47.651598, -122.37155700000001)"
"(47.274469, -122.33586799999999)"
"(47.547090999999995, -122.182201)"
"(47.630637, -121.973877)"
"(47.746093, -121.98423999999999)"
"(47.675381, -122.354351)"
"(47.406391, -122.43818300000001)"
"(47.59865, -122.035774)"
"(47.349852, -122.14055)"
"(47.644934, -122.322116)"
"(47.94673, -119.94634199999999)"
"(47.33493, -122.34503000000001)"
"(47.716875, -122.326127)"
"(47.630579, -122.06013)"
"(47.387017, -122.08246000000001)"
"(47.802489, -122.219624)"
"(47.699827, -122.36604799999999)"
"(47.770728000000005, -122.30476999999999)"
"(47.674822999999996, -122.29028400000001)"
"(47.354275, -122.02523899999998)"
"(47.592499, -122.198851)"
"(47.642285, -122.3942)"
"(47.568791, -122.02224299999999)"
"(47.290467, -122.183682)"
"(47.655543, -122.12901699999999)"
"(47.546642999999996, -122.22699399999999)"
"(47.54403, -122.385791)"
"(47.499371999999994, -121.778833)"
"(47.589271000000004, -122.309509)"
"(47.429149, -122.50398799999999)"
"(47.474174, -122.036773)"
"(47.602188, -122.31026200000001)"
"(47.704352, -122.107059)"
"(47.36635, -122.08339299999999)"
"(47.45065, -122.359201)"
"(47.501359, -122.234707)"
"(47.603590000000004, -122.311275)"
"(47.695004, -122.17941200000001)"
"(47.266896, -122.24408600000001)"
"(47.309061, -122.39163300000001)"
"(47.431813, -122.326045)"
"(47.651751000000004, -122.345983)"
"(47.304632, -122.34231399999999)"
"(47.616138, -122.315573)"
"(47.531822, -122.23706100000001)"
"(47.298103999999995, -122.370369)"
"(47.659619, -122.355461)"
"(47.676481, -122.160634)"
"(47.523334999999996, -122.380725)"
"(47.675272, -122.37458500000001)"
"(47.508274, -122.385172)"
"(47.508274, -122.385172)"
"(47.552774, -121.995088)"
"(47.498574, -122.096469)"
"(47.419398, -122.316704)"
"(47.68347, -122.37681)"
"(47.335240999999996, -122.18356299999999)"
"(47.535086, -122.38578000000001)"
"(47.408638, -122.19989699999999)"
"(47.64846, -122.367303)"
"(47.405755, -122.179245)"
"(47.483463, -122.3137)"
"(47.354617, -122.023475)"
"(47.497634999999995, -122.175137)"
"(47.771224, -122.374619)"
"(38.540584, -122.789603)"
"(47.413062, -122.330666)"
"(47.507844, -122.244926)"
"(47.574591999999996, -122.155799)"
"(47.692834000000005, -122.388668)"
"(47.209171000000005, -121.997545)"
"(47.540022, -122.386147)"
"(47.489318, -122.323326)"
"(47.640674, -122.327104)"
"(47.60087, -122.29744099999999)"
"(48.132388, -117.38036699999999)"
"(47.52105, -121.878208)"
"(47.629773, -121.89008899999999)"
"(47.603946, -122.302429)"
"(47.552135, -122.31348899999999)"
"(47.678622999999995, -122.35943)"
"(47.432666999999995, -122.2842)"
"(47.432666999999995, -122.2842)"
"(47.47217, -122.35112099999999)"
"(47.403321999999996, -122.319658)"
"(47.660294, -122.28129799999999)"
"(47.464917, -122.144173)"
"(47.601659000000005, -122.29981799999999)"
"(47.347806, -122.100476)"
"(47.383563, -122.31123500000001)"
"(47.53841, -122.267279)"
"(47.56188, -122.01921899999999)"
"(47.581786, -122.378227)"
"(47.477739, -122.49115900000001)"
"(47.537366999999996, -121.74358600000001)"
"(47.312886, -122.339344)"
"(47.773511, -122.35478700000002)"
"(47.362981, -122.046297)"
"(47.709084999999995, -122.200027)"
"(47.669779, -122.278524)"
"(47.366644, -122.210972)"
"(39.407981, -75.639615)"
"(47.366726, -122.02138500000001)"
"(47.548443, -122.393847)"
"(47.675297, -122.38351000000002)"
"(47.336425, -122.05356599999999)"
"(47.329671999999995, -122.340799)"
"(47.58205, -122.189444)"
"(47.728432, -122.177536)"
"(47.501907, -122.24253700000001)"
"(47.549981, -122.29885700000001)"
"(47.63836, -122.372597)"
"(47.390544, -121.998269)"
"(47.463136999999996, -122.13169199999999)"
"(47.573374, -122.314047)"
"(47.605327, -122.193509)"
"(47.745962, -122.244046)"
"(47.361905, -122.30813300000001)"
"(47.626114, -122.32238500000001)"
"(47.567215999999995, -122.187308)"
"(47.41144, -122.212374)"
"(47.192522, -121.974876)"
"(47.629259000000005, -122.090346)"
"(47.508922999999996, -122.19343700000002)"
"(47.543652, -122.32136399999999)"
"(47.543652, -122.32136399999999)"
"(47.308483, -122.23412900000001)"
"(47.683027, -122.20023300000001)"
"(47.683031, -122.200027)"
"(47.688897, -122.284341)"
"(47.527317, -122.16981499999999)"
"(47.494617, -122.23439199999999)"
"(47.775316, -122.222007)"
"(47.194625, -121.97486299999998)"
"(47.573388, -122.17854799999999)"
"(47.598135, -122.018772)"
"(47.503797, -122.255894)"
"(47.674495, -122.27153200000001)"
"(47.602728000000006, -122.04950500000001)"
"(47.673105, -122.187603)"
"(47.545989, -122.35971)"
"(47.548915, -122.377742)"
"(47.395478999999995, -121.967018)"
"(47.395095, -121.967178)"
"(47.605179, -122.291344)"
"(47.643312, -122.387574)"
"(47.321335, -122.37759799999999)"
"(47.690441, -122.325483)"
"(47.557327, -122.123805)"
"(47.5402, -122.215166)"
"(47.290014, -122.25097199999999)"
"(47.715284000000004, -122.362268)"
"(47.543757, -122.395226)"
"(47.690645, -122.37082)"
"(47.718708, -122.02116200000002)"
"(47.701162, -122.195923)"
"(47.639513, -122.284199)"
"(47.682557, -122.34561699999999)"
"(47.387563, -122.155722)"
"(47.549921999999995, -122.14806499999999)"
"(47.634314, -122.303867)"
"(47.485296999999996, -122.023936)"
"(47.774815000000004, -122.33955700000001)"
"(47.6173, -122.112323)"
"(47.723473, -122.17451899999999)"
"(47.724965000000005, -122.162332)"
"(47.497818, -122.16868400000001)"
"(47.709271, -122.20342600000001)"
"(47.654944, -122.348557)"
"(47.627654, -122.30477900000001)"
"(47.454271999999996, -122.353654)"
"(47.518335, -122.37445500000001)"
"(47.509615000000004, -122.24198999999999)"
"(47.534071000000004, -122.27266100000001)"
"(47.674510999999995, -122.371191)"
"(47.209711999999996, -121.98846599999999)"
"(47.427788, -122.053721)"
"(47.655659, -122.340124)"
"(47.549509, -122.38713700000001)"
"(47.208015, -121.992783)"
"(47.71833, -122.093998)"
"(47.494009000000005, -122.149474)"
"(47.335264, -122.17968799999998)"
"(47.672834, -122.29534199999999)"
"(47.672834, -122.29534199999999)"
"(47.566913, -122.096645)"
"(47.619279999999996, -122.31953)"
"(47.690598, -122.335085)"
"(47.588515, -122.30017)"
"(47.655649, -122.337696)"
"(47.724649, -122.157541)"
"(47.587298, -122.247644)"
"(47.53368, -121.83853400000001)"
"(47.543512, -122.375152)"
"(47.567325, -122.035069)"
"(47.688056, -122.15720900000001)"
"(47.69021, -122.20644899999999)"
"(47.197058, -122.00656399999998)"
"(47.432517, -122.33710400000001)"
"(47.33546, -122.25991599999999)"
"(47.33546, -122.25991599999999)"
"(47.363801, -122.091044)"
"(47.459646, -122.284888)"
"(47.419693, -92.944423)"
"(47.503908, -121.906)"
"(47.373328, -122.176427)"
"(47.373328, -122.176427)"
"(47.432246, -122.16866399999999)"
"(47.369665000000005, -122.040701)"
"(47.752772, -122.291522)"
"(47.565546000000005, -122.11651599999999)"
"(47.439182, -122.14967)"
"(47.341569, -122.179277)"
"(47.675267, -122.2715)"
"(47.534388, -122.18753600000001)"
"(47.374553000000006, -122.236081)"
"(47.729024, -122.181196)"
"(47.182553999999996, -121.960475)"
"(47.49305, -122.307409)"
"(47.570158, -121.90011100000001)"
"(47.764089, -122.34041699999999)"
"(47.407843, -122.28856499999999)"
"(47.476069, -122.28823100000001)"
"(47.548935, -122.275821)"
"(47.647775, -122.36294199999999)"
"(47.551623, -122.191577)"
"(47.433412, -122.10180600000001)"
"(47.476853999999996, -121.726336)"
"(47.209956, -122.00160100000001)"
"(47.707336, -122.355527)"
"(47.548041, -122.21428799999998)"
"(47.724037, -122.04027099999999)"
"(47.736628, -122.19431999999999)"
"(47.623765, -122.05138999999998)"
"(47.624595, -121.874697)"
"(47.671879, -122.16393000000001)"
"(47.631004, -122.23595900000001)"
"(47.686756, -122.396096)"
"(47.735948, -122.34971499999999)"
"(47.56288, -122.01488799999998)"
"(47.741605, -121.98368)"
"(47.688102, -122.282196)"
"(47.668240000000004, -122.30826299999998)"
"(47.543445, -122.179581)"
"(48.518197, -122.600153)"
"(47.700616, -122.23043999999999)"
"(47.456319, -122.28770800000001)"
"(47.518694, -121.84720800000001)"
"(47.645551, -122.386652)"
"(47.691959000000004, -122.20261200000002)"
"(47.346309000000005, -122.32628999999999)"
"(47.764239, -122.307449)"
"(47.512025, -122.36500600000001)"
"(47.688942, -122.049888)"
"(47.532616, -122.274096)"
"(47.678185, -122.36151100000001)"
"(47.750276, -122.20053500000002)"
"(47.57932, -122.195079)"
"(47.317219, -122.253156)"
"(48.410435, -122.31997)"
"(47.660216, -122.35416000000001)"
"(47.576516999999996, -122.042345)"
"(47.358799, -122.200382)"
"(47.494501, -122.18476000000001)"
"(47.716651, -122.229459)"
"(47.629783, -122.284572)"
"(47.755790999999995, -122.094108)"
"(47.391427, -122.173452)"
"(47.540181, -122.35497600000001)"
"(47.55001, -121.997897)"
"(47.551632, -121.99751699999999)"
"(47.721546000000004, -122.046498)"
"(47.442305, -122.186255)"
"(47.580639, -122.24041000000001)"
"(47.388224, -122.22873799999999)"
"(47.388224, -122.22873799999999)"
"(47.550292, -122.37096499999998)"
"(47.524282, -122.360476)"
"(47.532263, -122.18016499999999)"
"(47.763132, -122.31570500000001)"
"(47.673541, -122.39838)"
"(47.634677, -122.32010600000001)"
"(47.598845000000004, -122.293843)"
"(47.615558, -122.28813999999998)"
"(47.383681, -122.214339)"
"(47.451258, -122.50851200000001)"
"(47.451258, -122.50851200000001)"
"(47.367893, -122.029752)"
"(47.261052, -122.247207)"
"(47.291818, -122.36691499999999)"
"(47.291818, -122.36691499999999)"
"(47.291818, -122.36691499999999)"
"(47.494397, -122.133192)"
"(47.784083, -122.17365500000001)"
"(47.670171999999994, -122.372212)"
"(47.294812, -122.37000400000001)"
"(47.576516999999996, -122.042345)"
"(47.507217, -121.87645)"
"(47.721928999999996, -122.35826499999999)"
"(47.259402, -122.221985)"
"(47.557973, -122.38883899999999)"
"(47.307318, -121.999503)"
"(47.363704, -122.08263000000001)"
"(47.620081, -121.953515)"
"(47.372878, -122.22393999999998)"
"(47.53156, -122.286231)"
"(47.477851, -122.13101499999999)"
"(47.414504, -122.178878)"
"(47.310432, -122.36912099999999)"
"(47.585774, -122.174393)"
"(47.470969000000004, -122.36068300000001)"
"(47.283665, -122.337295)"
"(47.303794, -122.36436599999999)"
"(47.603522999999996, -122.30875800000001)"
"(47.659948, -122.341295)"
"(47.549960999999996, -122.219946)"
"(47.495205, -122.25034699999999)"
"(47.551173, -122.276564)"
"(47.374293, -122.15331299999998)"
"(47.576240999999996, -122.305407)"
"(47.73812, -121.96281100000002)"
"(47.320597, -122.182153)"
"(47.419221, -122.21805)"
"(47.335406, -122.18148000000001)"
"(47.445242, -122.123622)"
"(47.550131, -122.322197)"
"(47.332104, -122.256248)"
"(47.523987, -122.346726)"
"(47.523987, -122.346726)"
"(47.553382, -122.328826)"
"(47.553379, -122.328617)"
"(47.553385999999996, -122.32903600000002)"
"(47.631907, -122.088971)"
"(47.360194, -122.035374)"
"(47.412134, -122.293695)"
"(47.456115999999994, -122.269714)"
"(47.53737, -121.87615600000001)"
"(47.719184999999996, -122.28501299999999)"
"(47.60885, -122.293701)"
"(47.374382000000004, -122.10956100000001)"
"(47.374382000000004, -122.10956100000001)"
"(47.650180999999996, -122.33632800000001)"
"(47.609545000000004, -122.31151399999999)"
"(47.412703, -122.32841599999999)"
"(47.285396999999996, -122.21121299999999)"
"(47.285396999999996, -122.21121299999999)"
"(47.285396999999996, -122.21121299999999)"
"(47.374264000000004, -122.17238400000001)"
"(47.374264000000004, -122.17238400000001)"
"(47.374264000000004, -122.17238400000001)"
"(47.374264000000004, -122.17238400000001)"
"(47.534748, -122.06649499999999)"
"(47.664636, -122.15266100000001)"
"(47.585106, -122.313391)"
"(47.60087, -122.29744099999999)"
"(47.450601, -122.19425600000001)"
"(47.338879999999996, -122.126525)"
"(47.338879999999996, -122.126525)"
"(47.374264000000004, -122.17238400000001)"
"(47.374264000000004, -122.17238400000001)"
"(47.629017, -122.363153)"
"(47.370203000000004, -122.06805800000001)"
"(47.546517, -122.173259)"
"(47.603229, -122.33028)"
"(47.56288, -122.382586)"
"(47.411643, -122.211459)"
"(47.676412, -122.33251000000001)"
"(47.656558000000004, -122.28539199999999)"
"(47.648568, -122.035467)"
"(47.391687, -122.08489499999999)"
"(47.374995, -122.16358899999999)"
"(47.729494, -122.23579)"
"(47.467477, -122.355373)"
"(47.437928, -122.189543)"
"(47.422959999999996, -122.21808100000001)"
"(47.364595, -122.289681)"
"(47.603127, -122.20688999999999)"
"(47.303117, -122.068371)"
"(47.303117, -122.068371)"
"(47.428532000000004, -122.323621)"
"(47.719805, -122.223549)"
"(47.56751, -122.375075)"
"(47.448464, -122.12478999999999)"
"(47.287187, -122.092774)"
"(47.287187, -122.092774)"
"(47.382663, -122.308204)"
"(47.668418, -122.359879)"
"(47.566427000000004, -122.40884299999999)"
"(47.538484999999994, -122.176947)"
"(47.740881, -122.350698)"
"(47.450323, -122.11893400000001)"
"(47.647625, -122.36092)"
"(47.498079, -122.092302)"
"(47.650135999999996, -121.909244)"
"(47.488263, -122.23410200000001)"
"(47.760027, -122.253868)"
"(47.590618, -122.388575)"
"(47.642497, -122.327096)"
"(47.642497, -122.327096)"
"(47.572665, -122.12528200000001)"
"(47.441302, -122.142604)"
"(47.768966999999996, -122.23789199999999)"
"(47.736173, -122.17118700000002)"
"(47.640679, -122.34453700000002)"
